식품명,1회제공량,내용량_단위,총내용량(g),총내용량(mL),에너지,단백질,지방,탄수화물,총당류,나트륨,콜레스테롤,총포화지방산,트랜스지방산,카페인
스페셜마마와플,459,g,459,0,861,9.1,0,0,79.6,734,0,41.3,0,0
피넛버터브레드,297,g,297,0,1050.5,32.6,0,0,23.6,910,0,39.8,0,0
카라멜브레드,258,g,258,0,984,17.1,0,0,34.2,819.6,0,17.9,0,0
초콜릿브레드,273,g,273,0,708.8,38.4,0,0,130.4,793.6,0,16.1,0,0
갈릭치즈브레드,238,g,238,0,877.5,26.2,0,0,12.7,1069.5,0,12.9,0,0
치즈크림 초콜릿 라떼,411,mL,0,411,415,15,0,0,32,196,0,16,0,0
치즈크림 스트로베리 라떼,411,mL,0,411,340,7,0,0,35,120,0,11,0,0
치즈크림 후르츠 피치 티,406,mL,0,406,250,1,0,0,20,80,0,11,0,0
아이스 흑당 카페라떼,405,mL,0,405,210,9,0,0,28,55,0,2.6,0,0
흑당 카페라떼,405,mL,0,405,210,9,0,0,28,55,0,2.6,0,0
흑당 곡물라떼,390,mL,0,390,265,14,0,0,22,70,0,4.4,0,0
아이스 흑당 곡물라떼,390,mL,0,390,265,14,0,0,22,70,0,4.4,0,0
TWG 흑당 버블 밀크티,413,mL,0,413,280,10,0,0,38,70,0,4.9,0,0
애플민트티,312,mL,0,312,105,0,0,0,24,10,0,0,0,0
아이스 그나와 민트티,383,mL,0,383,0,0,0,0,0,0,0,0,0,0
1837 블랙티(아이스),383,mL,0,383,0,0,0,0,0,0,0,0,0,0
카모마일,383,mL,0,383,0,0,0,0,0,0,0,0,0,0
크림 카라멜,383,mL,0,383,0,0,0,0,0,0,0,0,0,0
프렌치 얼그레이,383,mL,0,383,0,0,0,0,0,0,0,0,0,0
1837 블랙티,383,mL,0,383,0,0,0,0,0,0,0,0,0,0
상그리아 에이드,505,mL,0,505,250,0,0,0,0,5,0,0,0,0
레몬 셔벗 에이드,505,mL,0,505,210,0,0,0,0,10,0,0,0,0
허니레몬 아이스티,361,mL,0,361,105,0,0,0,23,0,0,0,0,0
오렌지자몽티,360,mL,0,360,157,2,0,0,37,26,0,0,0,0
고구마 라떼,360,mL,0,360,342,16,0,0,41,153,0,7,0,0
유자 레몬티,354,mL,0,354,255,0,0,0,58,40,0,0,0,0
로얄 밀크티,354,mL,0,354,290,60,0,0,30,190,0,7,0,0
롱블랙,280,mL,0,280,10,2,0,0,0.7,5,0,0,0,0
아이스 롱블랙,300,mL,0,300,10,2,0,0,0.7,5,0,0,0,0
제주 말차 프라페,420,mL,0,420,410,16,0,0,61,120,0,8,0,0
아이스 숏라떼,300,mL,0,300,110,12,0,0,2,75,0,0,0,0
로얄 밀크티 쉐이크,395,mL,0,395,480,18,0,0,33,140,0,14,0,0
자몽 에이드,480,mL,0,480,275,10,0,0,40,95,0,0,0,0
카라멜 마키아또 R,354,mL,0,354,250,15,0,0,15,115,0,0,0,0
카라멜 마키아또 L,480,mL,0,480,340,20,0,0,21,150,0,0.5,0,0
스트로베리 피치 프라페,420,mL,0,420,265,2,0,0,58,10,0,0,0,0
오렌지 에이드,480,mL,0,480,135,2,0,0,33,40,0,0,0,0
카페 아메리카노 R,354,mL,0,354,15,2,0,0,0.7,5,0,0,0,0
카페 아메리카노 L,480,mL,0,480,20,2,0,0,0.7,5,0,0,0,0
카푸치노 R,354,mL,0,354,140,15,0,0,2,105,0,0,0,0
카푸치노 L,480,mL,0,480,190,22,0,0,3,140,0,0,0,0
에스프레소 마키아또 더블,70,mL,0,70,15,1,0,0,0,0,0,0,0,0
아이스 초콜릿 라떼 R,420,mL,0,420,465,17,0,0,39,170,0,19,0,0
아이스 초콜릿 라떼 L,480,mL,0,480,430,20,0,0,45,200,0,21,0,0
아이스 바닐라 라떼 R,420,mL,0,420,235,15,0,0,36,100,0,0,0,0
아이스 바닐라 라떼 L,480,mL,0,480,270,17,0,0,41,120,0,0,0,0
에스프레소 마키아또 싱글,35,mL,0,35,10,1,0,0,0,0,0,0,0,0
카페 모카 R,354,mL,0,354,295,15,0,0,25,130,0,3.1,0,0
카페 모카 L,480,mL,0,480,405,22,0,0,35,170,0,4.2,0,0
아이스 커피 R,420,mL,0,420,10,0,0,0,0,10,0,0,0,0
아이스 커피 L,480,mL,0,480,10,0,0,0,0,10,0,0,0,0
아이스 카페 라떼 R,420,mL,0,420,155,17,0,0,3,110,0,0,0,0
아이스 카페 라떼 L,480,mL,0,480,175,20,0,0,3,120,0,0,0,0
에스프레소 콘 파나 더블,70,mL,0,70,90,2,0,0,2.3,5,0,6,0,0
콜드브루,360,mL,0,360,10,2,0,0,2,15,0,0,0,0
커피 쉐이크,420,mL,0,420,460,12,0,0,47,169,0,16,0,0
아이스 그린티 라떼,420,mL,0,420,270,18,0,0,20,130,0,3.6,0,0
아이스 카페 아메리카노 R,420,mL,0,420,15,2,0,0,0,10,0,0,0,0
아이스 카페 아메리카노 L,480,mL,0,480,20,2,0,0,0,10,0,0,0,0
카페 라떼 R,354,mL,0,354,150,15,0,0,4,80,0,0.7,0,0
카페 라떼 L,480,mL,0,480,200,22,0,0,5,110,0,1,0,0
콜드브루 라떼,360,mL,0,360,75,7,0,0,7,65,0,0,0,0
초코 쉐이크,420,mL,0,420,565,15,0,0,38,182,0,16,0,0
아이스 카페 모카 R,420,mL,0,420,270,13,0,0,37,90,0,0,0,0
아이스 카페 모카 L,480,mL,0,480,310,15,0,0,42,100,0,0,0,0
티라미수 라떼,360,mL,0,360,522,18,0,0,20,247,0,29,0,0
바닐라 쉐이크,420,mL,0,420,445,13,0,0,46,176,0,15,0,0
에스프레소 콘 파나 싱글,35,mL,0,35,45,2,0,0,0.7,5,0,3,0,0
시그니처 라떼,237,mL,0,237,235,7,0,0,5,35,0,13,0,0
바닐라 라떼 R,354,mL,0,354,190,15,0,0,17,110,0,0,0,0
바닐라 라떼 L,480,mL,0,480,260,20,0,0,24,145,0,0,0,0
숏라떼,280,mL,0,280,115,12,0,0,2,75,0,0,0,0
요거 프라페 R,420,mL,0,420,290,3,0,0,43,140,0,3.5,0,0
요거 프라페 L,480,mL,0,480,330,5,0,0,49,160,0,4,0,0
아이스 카라멜 마키아또 R,420,mL,0,420,190,13,0,0,14,230,0,0,0,0
아이스 카라멜 마키아또 L,480,mL,0,480,215,15,0,0,16,270,0,0,0,0
초콜릿 라떼,354,mL,0,354,260,17,0,0,37,130,0,0.8,0,0
에스프레소 싱글,30,mL,0,30,5,1,0,0,1,10,0,0,0,0
버블 밀크티 R,420,mL,0,420,300,10,0,0,36,110,0,5,0,0
버블 밀크티 L,480,mL,0,480,340,12,0,0,41,130,0,5,0,0
모카칩 프라페 R,420,mL,0,420,355,8,0,0,42,250,0,3.5,0,0
모카칩 프라페 L,480,mL,0,480,410,10,0,0,48,290,0,4,0,0
그린티 라떼,354,mL,0,354,255,19,0,0,20,120,0,4.9,0,0
오렌지 자몽 주스,480,mL,0,480,115,7,0,0,22,115,0,0,0,0
카라멜 프라페 R,420,mL,0,420,355,15,0,0,38,270,0,2.3,0,0
카라멜 프라페 L,480,mL,0,480,385,17,0,0,43,310,0,2.6,0,0
에스프레소 더블,60,mL,0,60,10,3,0,0,0,25,0,0,0,0
키위 바나나 주스,480,mL,0,480,270,5,0,0,41,140,0,0,0,0
버블 그린티 라떼 R,420,mL,0,420,345,1,0,0,23,135,0,4,0,0
버블 그린티 라떼 L,480,mL,0,480,385,20,0,0,26,155,0,4,0,0
망고 프라페 R,420,mL,0,420,305,3,0,0,56,45,0,1.3,0,0
망고 프라페 L,480,mL,0,480,350,5,0,0,64,50,0,1.4,0,0
오늘의 커피 R,354,mL,0,354,15,2,0,0,0,10,0,0,0,0
오늘의 커피 L,480,mL,0,480,25,2,0,0,0,10,0,0,0,0
떠먹는 헤이즐넛 생크림 크레이프,179,g,179,0,585,13,0,0,40,100,0,19,0,0
모어 댄 쿠키 앤 크림,155,g,155,0,390,4,0,0,31,85,0,16,0,0
퀸즈 캐롯,179,g,179,0,575,12,0,0,36,470,0,21,0,0
비 마이 민트,157,g,157,0,500,16,0,0,27,200,0,17,0,0
비 마이 스트로베리,154,g,154,0,410,9,0,0,33,120,0,12,0,0
블랙 벨벳,151,g,151,0,525,10,0,0,40,280,0,16,0,0
딸기 생크림,117,g,117,0,305,7,0,0,27,95,0,8,0,0
카푸치노 생크림,157,g,157,0,435,7,0,0,21,115,0,21,0,0
유자 레몬 마카롱,25,g,25,0,105,2,0,0,11,10,0,2,0,0
초콜릿 크렘슈,120,g,120,0,355,9,0,0,0,100,0,16,0,0
마다가스카르 바닐라 마카롱,25,g,25,0,100,2,0,0,10,15,0,2,0,0
바닐라 크렘슈,126,g,126,0,360,11,0,0,18,130,0,16,0,0
생크림 피칸 타르트,105,g,105,0,410,11,0,0,27,60,0,10,0,0
생크림 소프트 쉬폰,82,g,82,0,310,33,0,0,12,95,0,10,0,0
러브 시그널,92,g,92,0,270,7,0,0,18,55,0,10,0,0
바닐라 크렘 브륄레,168,g,168,0,420,16,0,0,30,490,0,15,0,0
TWG 밀크티 쉬폰,106,g,106,0,280,7,0,0,26,95,0,8,0,0
더치 솔티드 카라멜,129,g,129,0,460,13,0,0,20,240,0,14,0,0
까망베르 치즈,97,g,97,0,385,11,0,0,17,170,0,19,0,0
떠먹는 스트로베리 초콜릿 생크림,71,g,71,0,205,5,0,0,12,55,0,8,0,0
떠먹는 티라미수,144,g,144,0,475,15,0,0,24,75,0,26,0,0
벨지안 가나슈,149,g,149,0,695,16,0,0,50,200,0,25,0,0
떠먹는 딸기 레어 치즈,163,g,163,0,455,13,0,0,34,210,0,15,0,0
떠먹는 아이스박스,190,g,190,0,775,14,0,0,36,460,0,37,0,0
그뤼에르 치즈 무스,130,g,130,0,450,10,0,0,22,180,0,18,0,0
초코롱 프랄리네,16,g,16,0,70,2,0,0,5,10,0,1.4,0,0
초코롱 바닐라,16,g,16,0,70,2,0,0,5,10,0,1.5,0,0
초코롱 피스타치오,16,g,16,0,65,2,0,0,4,10,0,1.4,0,0
초코롱 오렌지,16,g,16,0,65,2,0,0,5,5,0,1.9,0,0
초코롱 산딸기,16,g,16,0,60,4,0,0,5,5,0,2.1,0,0
초코롱 바나나,16,g,16,0,65,2,0,0,5,5,0,1.9,0,0
트리플 초콜릿 무스,112,g,112,0,365,9,0,0,22,85,0,16,0,0
뉴욕 치즈,102,g,102,0,365,11,0,0,22,210,0,17,0,0
블루베리 파블랑,232,g,232,0,270,9,0,0,27,75,0,6,0,0
쇼콜라 쿠키 파블랑,220,g,220,0,355,11,0,0,23,190,0,10,0,0
소프트 아이스크림_콘,135,g,135,0,325,10,0,0,21,160,0,10,0,0
소프트 아이스크림_컵,110,g,110,0,195,7,0,0,17,70,0,7,0,0
산딸기 마카롱,17,g,17,0,75,2,0,0,9,10,0,1.4,0,0
로즈베리 생크림,117,g,117,0,305,7,0,0,27,95,0,8,0,0
그린티 마카롱,17,g,17,0,75,2,0,0,9,10,0,1.4,0,0
벨지안 초콜릿 마카롱,17,g,17,0,85,2,0,0,8,10,0,2.2,0,0
블루베리 마카롱,17,g,17,0,70,2,0,0,8,10,0,0.8,0,0
레드 벨벳,153,g,153,0,375,4,0,0,16,80,0,7,0,0
딸기 요거,107,g,107,0,260,5,0,0,26,100,0,9,0,0
바닐라 아포가토,227,g,227,0,275,10,0,0,16,60,0,7,0,0
클래식 가토,107,g,107,0,275,9,0,0,16,70,0,12,0,0
스파이시 튜나 바게트,268,g,268,0,540,40,0,0,1,990,0,3,0,0
플레인 그릭 요거트,170,g,170,0,230,13,0,0,21,120,0,2.7,0,0
허니 바나나 그릭 요거트,175,g,175,0,220,10,0,0,16,95,0,2.1,0,0
스트로베리 그릭 요거트,162,g,162,0,210,10,0,0,20,95,0,2.1,0,0
에그 브리오슈,90,g,90,0,185,14,0,0,6,220,0,8,0,0
애플 고다 프렌치토스트,125,g,125,0,285,14,0,0,5,260,0,9,0,0
핫치킨 치아바타,127,g,127,0,150,11,0,0,3,290,0,1.1,0,0
초리조&모짜렐라 크루아상,94,g,94,0,330,27,0,0,3,500,0,11,0,0
애플&까마에르 크루아상,133,g,133,0,400,18,0,0,6,460,0,14,0,0
그릴드포카치아갈릭치킨,163,g,163,0,300,30,0,0,2,610,0,1,0,0
그릴드포카치아햄&치즈,145,g,145,0,300,27,0,0,1,730,0,4.4,0,0
핫치킨베이크,227,g,227,0,485,53,0,0,3,930,0,7,0,0
불고기베이크,215,g,215,0,475,44,0,0,2,960,0,9,0,0
토마토모짜렐라랩,251,g,251,0,455,40,0,0,2,920,0,13,0,0
시저치킨랩,194,g,194,0,395,38,0,0,4,960,0,5,0,0
올리브 치킨 파니니,206,g,206,0,590,64,0,0,8,1310,0,11,0,0
칠리 소시지 바게트 샌드위치,227,g,227,0,430,38,0,0,2,960,0,6,0,0
할라피뇨 스테이크 바게트 샌드위치,244,g,244,0,535,38,0,0,4,1520,0,6,0,0
레즌 스콘,90,g,90,0,330,11,0,0,12,170,0,9,0,0
오리지널 스콘,90,g,90,0,335,11,0,0,9,170,0,9,0,0
멜팅치즈 깜파뉴 토스트,131,g,131,0,300,33,0,0,3,650,0,4.5,0,0
투썸뉴트리션바,30,g,30,0,125,6,0,0,7,50,0,0.5,0,0
오렌지쇼콜라파운드,88,g,88,0,315,7,0,0,27,65,0,11,0,0
TWG밀크티파운드,69,g,69,0,255,5,0,0,17,60,0,6,0,0
햄&치즈 퀘사디아,197,g,197,0,465,49,0,0,2,940,0,19,0,0
쇼콜라 쿠키,100,g,100,0,535,15,0,0,17,150,0,16,0,0
크랜베리 쿠키,90,g,90,0,455,9,0,0,47,190,0,19,0,0
화이트 버터 쿠키,85,g,85,0,420,7,0,0,23,70,0,11,0,0
페스토 햄치즈 파니니,186,g,186,0,535,44,0,0,4,780,0,11,0,0
멕시칸 파니니,218,g,218,0,550,49,0,0,6,1055,0,11,0,0
크로크무슈,155,g,155,0,415,44,0,0,5,750,0,11,0,0
스윗버터 토스트,90,g,180,0,265,9,0,0,1,610,0,15,0,0
스윗버터 토스트 위드베리,109,g,218,0,276,9,0,0,1,610,0,15,0,0
바비큐 치킨 파니니,271,g,271,0,590,78,0,0,17,1440,0,8,0,0
더블초콜릿머핀,120,g,120,0,495,11,0,0,26,450,0,7,0,0
라즈베리초코칩머핀,125,g,125,0,460,11,0,0,26,430,0,6,0,0
오리지널블루베리머핀,120,g,120,0,470,11,0,0,33,410,0,6,0,0
다크초콜릿쿠키,67,g,67,0,190,4,0,0,11,110,0,4.7,0,0
피넛버터쿠키,67,g,67,0,175,5,0,0,9,150,0,4.1,0,0
후무스&베지스틱,302,g,302,0,126,16,0,0,0,105,0,1.2,0,0
쉬림프 그릭 샐러드,191,g,191,0,171,20,0,0,0,670,0,5,0,0
쉬림프 콥 샐러드,227,g,227,0,205,38,0,0,0,280,0,1,0,0
아보카도 콥 샐러드,252,g,252,0,250,39,0,0,0,300,0,1.7,0,0
카프레제 샐러드,212,g,212,0,175,20,0,0,2,570,0,6,0,0
허브치킨 가든샐러드,222,g,222,0,180,29,0,0,0,225,0,0,0,0
B.E.L.T 샌드위치,264,g,264,0,585,47,0,0,10,1120,0,7,0,0
그릴드치킨 시저샐러드,177,g,177,0,235,38,0,0,0,530,0,0,0,0
건강한컵 리프레쉬,150,g,150,0,75,1,0,0,10,3,0,0,0,0
사이드 샐러드,72,g,72,0,20,2,0,0,0,35,0,0,0,0
토마토 모짜렐라,210,g,210,0,465,44,0,0,3,985,0,6,0,0
스트로베리 시트론 샐러드,112,g,112,0,70,2,0,0,0,45,0,0,0,0
레몬치킨클럽,288,g,288,0,710,64,0,0,6,1060,0,7,0,0
카프레제 발사믹 샐러드,116,g,116,0,170,7,0,0,1,250,0,0,0,0
토마토 베이컨 블루밍브레드,96,g,192,0,245,22,0,0,2,620,0,1,0,0
6치즈 블루밍브레드,94,g,94,0,300,25,0,0,0,570,0,5,0,0
리코타치즈올리브 샐러드,185,g,185,0,120,7,0,0,1,200,0,2,0,0
화이트 포레스트 생크림,637,g,637,0,1785,42,0,0,145,530,0,72,0,0
모어 댄 쿠키 앤 크림 2호,1273,g,1273,0,3125,42,0,0,262,650,0,123,0,0
스트로베리 초콜릿 생크림,721,g,721,0,1550,47,0,0,108,470,0,50,0,0
모어 댄 쿠키 앤 크림 1호,880,g,880,0,2110,27,0,0,189,430,0,80,0,0
딸기 생크림,716,g,716,0,1760,38,0,0,134,490,0,58,0,0
마스카포네 티라미수,708,g,708,0,2025,71,0,0,108,580,0,95,0,0
마스카포네 생크림(믹스드베리),1044,g,1044,0,2620,38,0,0,66,420,0,212,0,0
마스카포나 생크림(천도복숭아),1055,g,1055,0,3255,38,0,0,173,410,0,212,0,0
마스카포나 생크림(자몽/오렌지),1025,g,1025,0,2610,40,0,0,62,410,0,213,0,0
레드 벨벳,828,g,828,0,2050,41,0,0,175,900,0,73,0,0
뉴욕 치즈,840,g,840,0,2545,70,0,0,190,1590,0,105,0,0
그뤼에르 치즈 무스,703,g,703,0,2475,60,0,0,114,880,0,101,0,0
퀸즈 캐롯,828,g,828,0,2640,65,0,0,169,2180,0,96,0,0
벨지안 멜팅 가나슈,893,g,893,0,3250,76,0,0,242,740,0,120,0,0
비 마이 스트로베리,737,g,737,0,1990,45,0,0,154,590,0,63,0,0
비 마이 민트,775,g,775,0,2470,76,0,0,135,920,0,94,0,0
리얼 생크림 2호,1054,g,1054,0,2630,60,0,0,196,730,0,102,0,0
블랙 벨벳,843,g,843,0,2935,61,0,0,218,1530,0,95,0,0
카푸치노 생크림,723,g,723,0,2005,44,0,0,103,620,0,92,0,0
러브 시그널,504,g,504,0,1525,43,0,0,96,390,0,60,0,0
바닐라 크렘 브륄레,794,g,794,0,1920,76,0,0,140,400,0,59,0,0
로즈베리 생크림,466,g,466,0,1325,32,0,0,93,380,0,56,0,0
TWG 밀크티 쉬폰,636,g,636,0,1975,49,0,0,121,770,0,77,0,0
더치 솔티드 카라멜,643,g,643,0,2275,61,0,0,87,1170,0,69,0,0
까망베르 치즈,461,g,461,0,1815,56,0,0,77,810,0,89,0,0
요거 생크림 1호,608,g,608,0,1310,34,0,0,112,430,0,45,0,0
믹스드베리 초콜릿 생크림,635,g,635,0,1575,45,0,0,122,470,0,50,0,0
요거 생크림 2호,887,g,887,0,1920,49,0,0,175,650,0,58,0,0
트리플 초콜릿 무스,663,g,663,0,2180,54,0,0,126,510,0,96,0,0
블랙 포레스트,557,g,557,0,1900,29,0,0,124,190,0,100,0,0
클래식 가토,522,g,522,0,1355,44,0,0,82,360,0,59,0,0
초코 쉬폰,635,g,635,0,2085,60,0,0,140,900,0,77,0,0
장미 요거 생크림,529,g,529,0,1470,41,0,0,117,510,0,52,0,0
블루베리 쉬폰,837,g,837,0,2065,49,0,0,175,820,0,61,0,0
스트로베리 초콜릿 생크림 파티팩,1278,g,1278,0,3690,84,0,0,222,1020,0,144,0,0
프렌지 허니 크레이프 파티팩,966,g,966,0,2880,78,0,0,162,780,0,114,0,0
생크림 피칸 타르트,791,g,791,0,3105,80,0,0,206,480,0,74,0,0
딸기 레어 치즈 파티팩,978,g,978,0,2730,78,0,0,204,1260,0,60,0,0
아이스박스 파티팩,1140,g,1140,0,4650,84,0,0,216,2760,0,222,0,0
티라미수 파티팩,864,g,864,0,2850,90,0,0,144,450,0,156,0,0
요거하트,687,g,687,0,1695,49,0,0,145,660,0,53,0,0
에스프레소,20,mL,0,20,7,0.4,0,0,0,0,0,0,0,0
에스프레소 도피오,40,mL,0,40,14,0.8,0,0,0,0,0,0,0,0
에스프레소 마끼아또,50,mL,0,50,24.5,1.3,0,0,0,0,0,1.4,0,0
오르조,326,mL,0,326,295.5,8.7,0,0,38.3,0,0,6.5,0,0
로마노S,167,mL,0,167,123.8,4.1,0,0,17.8,0,0,2.7,0,0
로마노R,311,mL,0,311,264.9,7.1,0,0,37.6,0,0,4.8,0,0
비체린,196,mL,0,196,262.4,6.3,0,0,28.7,0,0,5.6,0,0
아포가또,121,mL,0,121,144.7,3,0,0,6.1,0,0,0.9,0,0
모카포트 아포가또,150,mL,0,150,162.5,4,0,0,17,0,0,1.8,0,0
샤케라또,470,mL,0,470,16.5,1,0,0,0,0,0,0,0,0
아이스 오리지널드립커피R,350,mL,0,350,53,3.5,0,0,0,0,0,0,0,0
아이스 오리지널드립커피L,460,mL,0,460,68,4.9,0,0,0,0,0,0,0,0
아이스 아메리카노R,370,mL,0,370,11.7,0.5,0,0,0,0,0,0,0,0
아이스 아메리카노L,470,mL,0,470,16.7,1,0,0,0,0,0,0,0,0
아이스 카페라떼R,370,mL,0,370,121,5.5,0,0,5.4,0,0,2,0,0
아이스 카페라떼L,470,mL,0,470,138.6,6.7,0,0,5.3,0,0,6,0,0
아이스 카라멜라떼 마끼아또R,390,mL,0,390,201.4,5.7,0,0,19,0,0,3,0,0
아이스 카라멜라떼 마끼아또L,490,mL,0,490,235.5,6.7,0,0,27.2,0,0,4.5,0,0
아이스 바닐라라떼 마끼아또R,385,mL,0,385,181.2,5.5,0,0,26.9,0,0,3.9,0,0
아이스 바닐라라떼 마끼아또L,500,mL,0,500,215.3,6.9,0,0,31.4,0,0,4.7,0,0
아이스 화이트초콜릿라떼 마끼아또R,390,mL,0,390,188.5,5.7,0,0,19.2,0,0,1.1,0,0
아이스 화이트초콜릿라떼 마끼아또L,510,mL,0,510,239.1,6.7,0,0,26.1,0,0,0.9,0,0
아이스 카페모카R,386,mL,0,386,257.4,6,0,0,17.9,0,0,9.2,0,0
아이스 카페모카L,501,mL,0,501,327.7,7.7,0,0,30.3,0,0,12,0,0
콜드브루 라떼,360,mL,0,360,80.2,4.1,0,0,7.3,0,0,2.6,0,0
콜드브루 아메리카노,360,mL,0,360,11.5,1.3,0,0,0,0,0,0,0,0
니트로 콜드브루,360,mL,0,360,12.3,0.7,0,0,0,0,0,0,0,0
오리지널 드립커피R,300,mL,0,300,40.3,3,0,0,0,0,0,0,0,0
오리지널 드립커피L,400,mL,0,400,56.6,3.8,0,0,0,0,0,0,0,0
아메리카노R,300,mL,0,300,14.9,1.1,0,0,0,0,0,0,0,0
아메리카노L,380,mL,0,380,16.7,1.2,0,0,0,0,0,0,0,0
카페라떼R,270,mL,0,270,175,7.7,0,0,11.5,0,0,5.8,0,0
카페라떼L,360,mL,0,360,231,10.2,0,0,15,0,0,7.5,0,0
카푸치노,280,mL,0,280,159.3,7.5,0,0,12.2,0,0,5.4,0,0
헤이즐넛 카푸치노,305,mL,0,305,182.6,7.2,0,0,13.8,0,0,2.5,0,0
카라멜 라떼 마끼아또R,295,mL,0,295,229,7,0,0,17.6,0,0,4.3,0,0
카라멜 라떼 마끼아또L,385,mL,0,385,300,9.5,0,0,26.1,0,0,5.8,0,0
바닐라 라떼 마끼아또R,285,mL,0,285,187,6.9,0,0,20,0,0,2,0,0
바닐라 라떼 마끼아또L,375,mL,0,375,257,8.9,0,0,30,0,0,4.5,0,0
화이트초콜릿 라떼마끼아또R,295,mL,0,295,222,7.2,0,0,22.5,0,0,2.2,0,0
화이트초콜릿 라떼마끼아또L,405,mL,0,405,285,9.5,0,0,32.9,0,0,4,0,0
카페모카R,261,mL,0,261,267.2,6.6,0,0,33.9,0,0,8.6,0,0
카페모카L,366,mL,0,366,343.9,9.2,0,0,38.1,0,0,10.2,0,0
마녀 그라니따,374,mL,0,374,558.1,7.8,0,0,62.9,0,0,15.3,0,0
제주 감귤 패션 프룻 주스(HOT),292,mL,0,292,214,0.8,0,0,38.8,0,0,0.1,0,0
제주 감귤 패션 프룻 주스(ICED),362,mL,0,362,148.7,0.7,0,0,26.5,0,0,0.1,0,0
제주 선셋 감귤 크러쉬(ICED),406,mL,0,406,249,0.5,0,0,47.5,0,0,0,0,0
머스캣 민트 티 토닉,465,mL,0,465,157.2,0.1,0,0,38.6,0,0,0,0,0
패션 망고 티 펀치(HOT),289,mL,0,289,124.8,0.5,0,0,25.6,0,0,0,0,0
패션 망고 티 펀치(ICED),375,mL,0,375,107.4,0.5,0,0,21.7,0,0,0.1,0,0
하동 말차 펌 크림티(ICED),380,mL,0,380,356.4,6.3,0,0,35,0,0,11.8,0,0
하동 말차 펌 크림티(HOT),310,mL,0,310,401.9,8.4,0,0,38.1,0,0,13.6,0,0
토로네 라떼(HOT),323,mL,0,323,410.5,8.9,0,0,34.7,0,0,15.2,0,0
토로네 라떼(ICED),373,mL,0,373,296.7,6,0,0,24.3,0,0,11.8,0,0
흑당 펄 밀크 그라니따,430,mL,0,430,435.3,5.3,0,0,59.3,0,0,5.2,0,0
흑당 펄 콜드브루 라떼,390,mL,0,390,263.3,4.4,0,0,29.8,0,0,3.5,0,0
흑당 펄 라떼R,360,mL,0,360,260,4.2,0,0,31,0,0,3.5,0,0
흑당 펄 밀크티R,350,mL,0,350,206.2,2,0,0,27,0,0,1.5,0,0
코코넛 콜드브루 라떼,280,mL,0,280,212,1.3,0,0,9.1,0,0,13.2,0,0
연유 콜드브루 플로트,410,mL,0,410,280,8.3,0,0,29.7,0,0,6.3,0,0
치즈 수플레 미니케익,150,g,150,0,370,7,0,0,15,0,0,17,0,0
더블 프로마쥬 케익,110,g,110,0,360,7,0,0,15,0,0,16,0,0
리얼 다크 타르트,120,g,120,0,510,7,0,0,28,0,0,23,0,0
까사링고 레몬,150,g,150,0,360,5,0,0,24,0,0,10,0,0
까사링고 티라미수,120,g,120,0,340,6,0,0,22,0,0,5,0,0
수플레 치즈케익,75,g,75,0,230,5,0,0,11,0,0,12,0,0
초코 밀크푸딩무스,92,g,92,0,320,4,0,0,17,0,0,9,0,0
리치 가나슈 케익,190,g,190,0,700,9,0,0,50,0,0,29,0,0
오리지널 티라미수 컵,80,g,80,0,220,5,0,0,16,0,0,7,0,0
레드벨벳 케익,150,g,150,0,420,6,0,0,22,0,0,18,0,0
스윗 마운틴,95,g,95,0,210,3,0,0,10,0,0,9,0,0
쇼콜라 스퀘어,105,g,105,0,370,4,0,0,16,0,0,13,0,0
스트로베리 스퀘어,90,g,90,0,240,3,0,0,17,0,0,9,0,0
레몬 크레이프,100,g,100,0,215,6,0,0,14,0,0,5,0,0
딸기 크레이프,85,g,85,0,190,3,0,0,13,0,0,7,0,0
티라미수 크레이프,95,g,95,0,285,5,0,0,15,0,0,11,0,0
블랙쿠키 치즈케익,135,g,135,0,525,6,0,0,25,0,0,24,0,0
스트로베리 그라니따,461,mL,0,461,355,2.5,0,0,81.7,0,0,0,0,0
복숭아 그라니따,431,mL,0,431,302,2.3,0,0,60.6,0,0,0,0,0
레몬 민트 그라니따,430,mL,0,430,279,2,0,0,58.9,0,0,0,0,0
그린티 그라니따,400,mL,0,400,314.3,7,0,0,52.5,0,0,4.3,0,0
망고 요거트 그라니따,440,mL,0,440,323,2.8,0,0,70.6,0,0,1,0,0
플레인 요거트 그라니따,480,mL,0,480,645.9,8,0,0,91.6,0,0,12.6,0,0
스트로베리 요거트 그라니따,500,mL,0,500,422,7,0,0,64.2,0,0,8.3,0,0
블루베리 요거트 그라니따,480,mL,0,480,410,6.1,0,0,67.4,0,0,2.9,0,0
자바칩 민트 그라니따,410,mL,0,410,430,0.2,0,0,78.1,0,0,4.8,0,0
에스프레소 콘파나 그라니따,351,mL,0,351,238.1,2.6,0,0,31.6,0,0,6.6,0,0
카라멜 콘파나 그라니따,382,mL,0,382,383.1,5.2,0,0,51.8,0,0,10,0,0
모카 콘파나 그라니따,411,mL,0,411,511.1,5.8,0,0,64.7,0,0,14.4,0,0
아이스티(복숭아/라즈베리),445,mL,0,445,250,4.5,0,0,44.2,0,0,0,0,0
그린티 라떼,240,mL,0,240,197.9,6.3,0,0,21.1,0,0,2.6,0,0
